"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","executed","notes"
"tailored-bootstrap","FWER null: N=300 I=8 chance=.25 boot_reps=399 no guessing","familywise (any item significant per replicate, Holm-adjusted alpha=.05)",55,55,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","PRINCIPAL claim; as many replicates as the ~55-min chunk budget allowed (benchmarked 70.8s/rep at N=300 I=8 boot_reps=399); see header for the boot_reps=999 infeasibility benchmark."
"tailored-bootstrap","FWER null: N=300 I=8 chance=.25 boot_reps=399 no guessing","type1_item (per item, Holm-adjusted, pooled)",55,55,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","pooled over 8 items/replicate; MC SE is cluster-robust (sd of per-replicate proportions / sqrt(n_reps)), not the plug-in binomial SE, since items within a replicate share one fit."
"tailored-bootstrap","FWER null: N=300 I=8 chance=.25 boot_reps=399 no guessing","bootstrap inner-draw degeneracy (fraction of B inner resamples that failed)",55,55,0,0,NA,0.00546821599453178,0.0171080784991984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","mean fraction lost = 0.0055; 16/55 replicates lost >=1 inner draw"
"tailored-bootstrap","FWER null: N=300 I=8 chance=.25 boot_reps=399 no guessing","p-floor warning fired during principal loop (should never, floor=0.040<0.05)",55,55,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","deterministic given boot_reps=399, m=8: floor 2*8/400=0.040<0.05, so the floor warning is not expected to fire in ANY replicate."
"tailored-bootstrap","floor-warning behavioural check: same draw, boot_reps=50","p-floor warning fires when boot_reps too small for m=8 (floor 2*8/51=0.314>0.05)",1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","deterministic behavioural check (n=1 by construction, not a rate): fired=TRUE (expect TRUE)"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.20 target=on","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.20 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.20 target=on","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.20 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.20 target=+1logit","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.20 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.20 target=+1logit","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.20 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.25 target=on","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.125,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.25 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.25 target=on","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.25 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.25 target=+1logit","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.25 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.15 chance=0.25 target=+1logit","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.15 chance=0.25 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.20 target=on","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.20 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.20 target=on","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.20 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.20 target=+1logit","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.20 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.20 target=+1logit","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.20 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.25 target=on","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.125,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.25 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.25 target=on","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.25 theta_mean=0 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.25 target=+1logit","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",4,4,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.25 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power: guess=0.30 chance=0.25 target=+1logit","false-flag rate (clean items, Holm-adjusted, pooled)",4,4,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=8 guess=0.30 chance=0.25 theta_mean=1 boot_reps=399"
"tailored-bootstrap","I=8 power MARGINAL: guess=0.15 (pooled over chance, targeting)","detection rate (planted items, pooled marginal)",16,16,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03125,0.03125,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","main effect of guessing rate, pooling the 4 chance x targeting cells at this rate"
"tailored-bootstrap","I=8 power MARGINAL: guess=0.15 (pooled over chance, targeting)","false-flag rate (clean items, pooled marginal)",16,16,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","main effect of guessing rate, pooling the 4 chance x targeting cells at this rate"
"tailored-bootstrap","I=8 power MARGINAL: guess=0.30 (pooled over chance, targeting)","detection rate (planted items, pooled marginal)",16,16,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03125,0.03125,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","main effect of guessing rate, pooling the 4 chance x targeting cells at this rate"
"tailored-bootstrap","I=8 power MARGINAL: guess=0.30 (pooled over chance, targeting)","false-flag rate (clean items, pooled marginal)",16,16,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","main effect of guessing rate, pooling the 4 chance x targeting cells at this rate"
"tailored-bootstrap","I=15 power (confirmatory): guess=0.15 chance=0.25 target=on","detection rate (planted items, Holm-adjusted, pooled over the 2 guessed items)",6,6,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.111803398874989,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=15 guess=0.15 chance=0.25 theta_mean=0 boot_reps=601"
"tailored-bootstrap","I=15 power (confirmatory): guess=0.15 chance=0.25 target=on","false-flag rate (clean items, Holm-adjusted, pooled)",6,6,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/tailored-bootstrap.R","9efa54673426190f2f5f1b83114df395","0a10d32+dirty","2026-08-11","I=15 guess=0.15 chance=0.25 theta_mean=0 boot_reps=601"
